img_id,heading,crop_num,present_ramp,missing_ramp,label_name,sv_image_x,sv_image_y,xpt_minus_xleft,xright_minus_xpt,ypt_minus_ytop,ybottom_minus_ypt,in_10px_roi,jpg_name
8261,315,A,False,False,Obstacle,55,380,50,130,60,120,True,8261_315_A.jpg
8462,315,A,False,False,No Sidewalk,148,369,143,37,49,131,True,8462_315_A.jpg
8475,45,A,False,False,Surface Problem,21,445,16,164,125,55,True,8475_45_A.jpg
8483,135,A,True,False,Present Curb Ramp,161,411,156,24,91,89,True,8483_135_A.jpg
8780,315,A,True,False,Present Curb Ramp,175,425,170,10,105,75,True,8780_315_A.jpg
8791,225,A,False,True,Missing Curb Ramp,165,427,160,20,107,73,True,8791_225_A.jpg
8897,315,A,True,False,Present Curb Ramp,139,495,134,46,175,5,True,8897_315_A.jpg
10708,45,A,False,False,Surface Problem,90,453,85,95,133,47,True,10708_45_A.jpg
10708,225,A,True,False,Present Curb Ramp,168,477,163,17,157,23,True,10708_225_A.jpg
12251,225,A,False,False,Surface Problem,77,467,72,108,147,33,True,12251_225_A.jpg
12251,225,A,False,False,Surface Problem,148,427,143,37,107,73,True,12251_225_A.jpg
12251,225,A,True,False,Present Curb Ramp,115,397,110,70,77,103,True,12251_225_A.jpg
12251,225,A,True,False,Present Curb Ramp,111,368,106,74,48,132,True,12251_225_A.jpg
12251,315,A,False,False,No Sidewalk,128,426,123,57,106,74,True,12251_315_A.jpg
13638,225,A,False,False,Surface Problem,114,453,109,71,133,47,True,13638_225_A.jpg
13641,45,A,True,False,Present Curb Ramp,98,376,93,87,56,124,True,13641_45_A.jpg
13641,315,A,True,False,Present Curb Ramp,118,478,113,67,158,22,True,13641_315_A.jpg
13641,315,A,False,False,Occlusion,121,474,116,64,154,26,True,13641_315_A.jpg
13806,45,A,False,False,Surface Problem,48,374,43,137,54,126,True,13806_45_A.jpg
13806,135,A,True,False,Present Curb Ramp,184,438,179,1,118,62,False,13806_135_A.jpg
14073,135,A,True,False,Present Curb Ramp,169,396,164,16,76,104,True,14073_135_A.jpg
15216,45,A,True,False,Present Curb Ramp,148,431,143,37,111,69,True,15216_45_A.jpg
16931,225,A,True,False,Present Curb Ramp,154,463,149,31,143,37,True,16931_225_A.jpg
16981,225,A,True,False,Present Curb Ramp,37,413,32,148,93,87,True,16981_225_A.jpg
17005,225,A,True,False,Present Curb Ramp,134,405,129,51,85,95,True,17005_225_A.jpg
17388,225,A,False,False,No Sidewalk,183,364,178,2,44,136,False,17388_225_A.jpg
17392,45,A,True,False,Present Curb Ramp,139,404,134,46,84,96,True,17392_45_A.jpg
18243,225,A,True,False,Present Curb Ramp,42,452,37,143,132,48,True,18243_225_A.jpg
18243,315,A,True,False,Present Curb Ramp,13,456,8,172,136,44,True,18243_315_A.jpg
18781,135,A,True,False,Present Curb Ramp,182,375,177,3,55,125,False,18781_135_A.jpg
19025,45,A,True,False,Present Curb Ramp,75,378,70,110,58,122,True,19025_45_A.jpg
19034,225,A,False,False,Obstacle,179,382,174,6,62,118,False,19034_225_A.jpg
19040,135,A,True,False,Present Curb Ramp,120,395,115,65,75,105,True,19040_135_A.jpg
141,315,A,False,False,Surface Problem,97,473,92,88,153,27,True,141_315_A.jpg
317,315,A,False,False,Surface Problem,54,442,49,131,122,58,True,317_315_A.jpg
352,225,A,False,False,No Sidewalk,13,372,8,172,52,128,True,352_225_A.jpg
352,315,A,False,False,No Sidewalk,15,478,10,170,158,22,True,352_315_A.jpg
583,45,A,False,False,No Sidewalk,20,404,15,165,84,96,True,583_45_A.jpg
583,135,A,False,False,No Sidewalk,15,433,10,170,113,67,True,583_135_A.jpg
583,135,A,False,False,No Sidewalk,168,374,163,17,54,126,True,583_135_A.jpg
878,45,A,False,False,No Sidewalk,118,348,113,67,28,152,True,878_45_A.jpg
878,135,A,True,False,Present Curb Ramp,126,400,121,59,80,100,True,878_135_A.jpg
878,225,A,False,False,No Sidewalk,38,357,33,147,37,143,True,878_225_A.jpg
944,45,A,False,False,No Sidewalk,22,375,17,163,55,125,True,944_45_A.jpg
944,225,A,False,False,No Sidewalk,39,380,34,146,60,120,True,944_225_A.jpg
945,225,A,False,False,No Sidewalk,94,459,89,91,139,41,True,945_225_A.jpg
945,315,A,False,False,No Sidewalk,23,456,18,162,136,44,True,945_315_A.jpg
945,315,A,False,False,No Sidewalk,162,378,157,23,58,122,True,945_315_A.jpg
1297,45,A,False,False,No Sidewalk,10,393,5,175,73,107,True,1297_45_A.jpg
1297,45,A,False,False,No Sidewalk,118,371,113,67,51,129,True,1297_45_A.jpg
1297,135,A,False,True,Missing Curb Ramp,47,428,42,138,108,72,True,1297_135_A.jpg
1297,135,A,False,False,Surface Problem,126,412,121,59,92,88,True,1297_135_A.jpg
2501,225,A,False,False,Obstacle,147,372,142,38,52,128,True,2501_225_A.jpg
4513,225,A,False,False,No Sidewalk,127,335,122,58,15,165,True,4513_225_A.jpg
4513,225,A,False,False,No Sidewalk,176,343,171,9,23,157,False,4513_225_A.jpg
4750,225,A,False,False,Surface Problem,18,400,13,167,80,100,True,4750_225_A.jpg
4750,225,A,False,False,Surface Problem,150,397,145,35,77,103,True,4750_225_A.jpg
4945,45,A,False,False,No Sidewalk,14,412,9,171,92,88,True,4945_45_A.jpg
4945,45,A,False,False,No Sidewalk,133,373,128,52,53,127,True,4945_45_A.jpg
4945,315,A,False,False,No Sidewalk,88,383,83,97,63,117,True,4945_315_A.jpg
4945,315,A,False,False,No Sidewalk,42,351,37,143,31,149,True,4945_315_A.jpg
5018,45,A,False,False,No Sidewalk,167,363,162,18,43,137,True,5018_45_A.jpg
5018,45,A,False,False,No Sidewalk,97,346,92,88,26,154,True,5018_45_A.jpg
5018,225,A,False,False,No Sidewalk,125,377,120,60,57,123,True,5018_225_A.jpg
5018,225,A,False,False,No Sidewalk,70,350,65,115,30,150,True,5018_225_A.jpg
5018,315,A,False,False,No Sidewalk,138,341,133,47,21,159,True,5018_315_A.jpg
5046,45,A,False,False,No Sidewalk,12,344,7,173,24,156,True,5046_45_A.jpg
5046,45,A,False,False,No Sidewalk,34,388,29,151,68,112,True,5046_45_A.jpg
5046,45,A,False,False,No Sidewalk,141,404,136,44,84,96,True,5046_45_A.jpg
5046,225,A,False,False,No Sidewalk,149,356,144,36,36,144,True,5046_225_A.jpg
5356,135,A,False,False,No Sidewalk,34,372,29,151,52,128,True,5356_135_A.jpg
5356,135,A,False,False,No Sidewalk,122,357,117,63,37,143,True,5356_135_A.jpg
5356,135,A,False,False,No Sidewalk,183,339,178,2,19,161,False,5356_135_A.jpg
5356,225,A,True,False,Present Curb Ramp,55,472,50,130,152,28,True,5356_225_A.jpg
5623,135,A,True,False,Present Curb Ramp,163,392,158,22,72,108,True,5623_135_A.jpg
5698,225,A,False,False,Surface Problem,174,447,169,11,127,53,True,5698_225_A.jpg
5791,45,A,True,False,Present Curb Ramp,159,423,154,26,103,77,True,5791_45_A.jpg
5876,135,A,True,False,Present Curb Ramp,102,344,97,83,24,156,True,5876_135_A.jpg
5894,45,A,True,False,Present Curb Ramp,107,408,102,78,88,92,True,5894_45_A.jpg
5894,45,A,False,False,Surface Problem,127,412,122,58,92,88,True,5894_45_A.jpg
5894,45,A,False,False,Surface Problem,160,396,155,25,76,104,True,5894_45_A.jpg
6014,45,A,False,False,No Sidewalk,42,444,37,143,124,56,True,6014_45_A.jpg
6014,135,A,False,False,No Sidewalk,13,408,8,172,88,92,True,6014_135_A.jpg
6014,225,A,False,False,No Sidewalk,82,413,77,103,93,87,True,6014_225_A.jpg
6014,225,A,False,False,No Sidewalk,38,352,33,147,32,148,True,6014_225_A.jpg
6014,315,A,False,False,No Sidewalk,101,433,96,84,113,67,True,6014_315_A.jpg
6349,135,A,False,False,No Sidewalk,30,432,25,155,112,68,True,6349_135_A.jpg
6349,225,A,False,False,No Sidewalk,46,449,41,139,129,51,True,6349_225_A.jpg
6353,45,A,False,False,No Sidewalk,59,453,54,126,133,47,True,6353_45_A.jpg
6353,135,A,False,False,No Sidewalk,34,449,29,151,129,51,True,6353_135_A.jpg
6419,45,A,False,False,No Sidewalk,127,340,122,58,20,160,True,6419_45_A.jpg
6419,135,A,False,False,No Sidewalk,40,480,35,145,160,20,True,6419_135_A.jpg
6419,225,A,False,False,No Sidewalk,60,483,55,125,163,17,True,6419_225_A.jpg
6419,315,A,False,False,No Sidewalk,89,387,84,96,67,113,True,6419_315_A.jpg
6468,225,A,False,False,No Sidewalk,69,365,64,116,45,135,True,6468_225_A.jpg
6468,225,A,False,False,No Sidewalk,158,405,153,27,85,95,True,6468_225_A.jpg
6544,225,A,True,False,Present Curb Ramp,178,432,173,7,112,68,False,6544_225_A.jpg
6744,45,A,False,False,No Sidewalk,95,498,90,90,178,2,True,6744_45_A.jpg
6744,135,A,False,False,No Sidewalk,110,352,105,75,32,148,True,6744_135_A.jpg
6744,225,A,False,False,No Sidewalk,78,368,73,107,48,132,True,6744_225_A.jpg
6744,225,A,False,False,No Sidewalk,14,409,9,171,89,91,True,6744_225_A.jpg
6744,315,A,False,False,No Sidewalk,53,353,48,132,33,147,True,6744_315_A.jpg
6746,45,A,True,False,Present Curb Ramp,68,409,63,117,89,91,True,6746_45_A.jpg
6746,45,A,False,False,Surface Problem,66,420,61,119,100,80,True,6746_45_A.jpg
6746,45,A,False,False,Surface Problem,123,400,118,62,80,100,True,6746_45_A.jpg
6746,45,A,False,False,No Sidewalk,34,363,29,151,43,137,True,6746_45_A.jpg
6746,135,A,False,False,No Sidewalk,156,358,151,29,38,142,True,6746_135_A.jpg
6746,225,A,False,False,No Sidewalk,130,356,125,55,36,144,True,6746_225_A.jpg
6753,45,A,True,False,Present Curb Ramp,105,412,100,80,92,88,True,6753_45_A.jpg
6753,135,A,False,False,Surface Problem,133,375,128,52,55,125,True,6753_135_A.jpg
6950,45,A,True,False,Present Curb Ramp,168,399,163,17,79,101,True,6950_45_A.jpg
6962,45,A,True,False,Present Curb Ramp,163,396,158,22,76,104,True,6962_45_A.jpg
6962,45,A,False,False,Surface Problem,143,389,138,42,69,111,True,6962_45_A.jpg
6962,315,A,True,False,Present Curb Ramp,133,404,128,52,84,96,True,6962_315_A.jpg
6973,135,A,False,False,Obstacle,69,349,64,116,29,151,True,6973_135_A.jpg
6973,135,A,False,False,Obstacle,48,338,43,137,18,162,True,6973_135_A.jpg
7100,135,A,False,False,No Sidewalk,100,328,95,85,8,172,True,7100_135_A.jpg
7100,225,A,True,False,Present Curb Ramp,18,485,13,167,165,15,True,7100_225_A.jpg
7100,315,A,True,False,Present Curb Ramp,138,400,133,47,80,100,True,7100_315_A.jpg
7119,45,A,True,False,Present Curb Ramp,172,471,167,13,151,29,True,7119_45_A.jpg
7253,45,A,False,False,No Sidewalk,105,438,100,80,118,62,True,7253_45_A.jpg
7253,135,A,False,False,No Sidewalk,24,420,19,161,100,80,True,7253_135_A.jpg
7253,135,A,False,False,No Sidewalk,182,369,177,3,49,131,False,7253_135_A.jpg
7316,45,A,False,False,Surface Problem,26,476,21,159,156,24,True,7316_45_A.jpg
7316,45,A,False,False,Surface Problem,109,451,104,76,131,49,True,7316_45_A.jpg
7316,225,A,True,False,Present Curb Ramp,119,478,114,66,158,22,True,7316_225_A.jpg
7359,225,A,False,False,Surface Problem,39,412,34,146,92,88,True,7359_225_A.jpg
7377,315,A,True,False,Present Curb Ramp,166,425,161,19,105,75,True,7377_315_A.jpg
7405,135,A,True,False,Present Curb Ramp,138,429,133,47,109,71,True,7405_135_A.jpg
7405,135,A,False,False,Surface Problem,119,447,114,66,127,53,True,7405_135_A.jpg
7480,225,A,True,False,Present Curb Ramp,174,401,169,11,81,99,True,7480_225_A.jpg
7552,45,A,False,False,No Sidewalk,132,348,127,53,28,152,True,7552_45_A.jpg
7552,135,A,False,False,No Sidewalk,18,424,13,167,104,76,True,7552_135_A.jpg
7552,135,A,False,False,No Sidewalk,56,352,51,129,32,148,True,7552_135_A.jpg
7552,315,A,False,False,No Sidewalk,162,372,157,23,52,128,True,7552_315_A.jpg
7552,315,A,False,False,No Sidewalk,20,432,15,165,112,68,True,7552_315_A.jpg
7609,45,A,True,False,Present Curb Ramp,63,372,58,122,52,128,True,7609_45_A.jpg
7611,45,A,True,False,Present Curb Ramp,31,444,26,154,124,56,True,7611_45_A.jpg
7611,45,A,False,False,Surface Problem,90,433,85,95,113,67,True,7611_45_A.jpg
7618,225,A,True,False,Present Curb Ramp,19,392,14,166,72,108,True,7618_225_A.jpg
7645,225,A,True,False,Present Curb Ramp,184,430,179,1,110,70,False,7645_225_A.jpg
7743,45,A,True,False,Present Curb Ramp,82,344,77,103,24,156,True,7743_45_A.jpg
7743,315,A,True,False,Present Curb Ramp,128,440,123,57,120,60,True,7743_315_A.jpg
7859,225,A,True,False,Present Curb Ramp,102,414,97,83,94,86,True,7859_225_A.jpg
7869,135,A,False,False,No Sidewalk,97,362,92,88,42,138,True,7869_135_A.jpg
7869,135,A,False,False,No Sidewalk,183,404,178,2,84,96,False,7869_135_A.jpg
7869,225,A,False,False,No Sidewalk,134,367,129,51,47,133,True,7869_225_A.jpg
7869,315,A,False,False,No Sidewalk,114,351,109,71,31,149,True,7869_315_A.jpg
7879,225,A,False,False,No Sidewalk,25,384,20,160,64,116,True,7879_225_A.jpg
7970,225,A,False,False,Surface Problem,13,465,8,172,145,35,True,7970_225_A.jpg
7978,45,A,True,False,Present Curb Ramp,66,374,61,119,54,126,True,7978_45_A.jpg
7985,45,A,False,False,Surface Problem,38,443,33,147,123,57,True,7985_45_A.jpg
7985,45,A,False,False,Surface Problem,158,442,153,27,122,58,True,7985_45_A.jpg
8192,315,A,True,False,Present Curb Ramp,60,414,55,125,94,86,True,8192_315_A.jpg
8503,225,A,False,False,No Sidewalk,135,402,130,50,82,98,True,8503_225_A.jpg
8531,45,A,True,False,Present Curb Ramp,181,429,176,4,109,71,False,8531_45_A.jpg
8531,135,A,True,False,Present Curb Ramp,118,420,113,67,100,80,True,8531_135_A.jpg
8558,225,A,True,False,Present Curb Ramp,66,408,61,119,88,92,True,8558_225_A.jpg
8569,45,A,False,False,Surface Problem,156,435,151,29,115,65,True,8569_45_A.jpg
8715,315,A,False,False,No Sidewalk,54,380,49,131,60,120,True,8715_315_A.jpg
8715,315,A,False,False,No Sidewalk,74,406,69,111,86,94,True,8715_315_A.jpg
8945,45,A,False,False,Surface Problem,75,434,70,110,114,66,True,8945_45_A.jpg
8945,45,A,False,False,Surface Problem,155,426,150,30,106,74,True,8945_45_A.jpg
8997,45,A,False,False,No Sidewalk,162,345,157,23,25,155,True,8997_45_A.jpg
8997,315,A,False,False,No Sidewalk,87,349,82,98,29,151,True,8997_315_A.jpg
8997,315,A,False,False,No Sidewalk,166,391,161,19,71,109,True,8997_315_A.jpg
9023,135,A,False,False,Obstacle,167,463,162,18,143,37,True,9023_135_A.jpg
9175,135,A,False,False,No Sidewalk,25,448,20,160,128,52,True,9175_135_A.jpg
9175,135,A,False,False,No Sidewalk,141,382,136,44,62,118,True,9175_135_A.jpg
9175,135,A,False,False,No Sidewalk,141,349,136,44,29,151,True,9175_135_A.jpg
9175,225,A,False,False,No Sidewalk,35,472,30,150,152,28,True,9175_225_A.jpg
13538,45,A,False,False,No Sidewalk,166,328,161,19,8,172,True,13538_45_A.jpg
13538,225,A,False,False,No Sidewalk,80,354,75,105,34,146,True,13538_225_A.jpg
13538,225,A,False,False,No Sidewalk,44,387,39,141,67,113,True,13538_225_A.jpg
13538,315,A,False,False,No Sidewalk,121,375,116,64,55,125,True,13538_315_A.jpg
13538,315,A,False,False,No Sidewalk,42,460,37,143,140,40,True,13538_315_A.jpg
13838,45,A,False,False,No Sidewalk,101,360,96,84,40,140,True,13838_45_A.jpg
13838,135,A,False,False,No Sidewalk,95,357,90,90,37,143,True,13838_135_A.jpg
13838,315,A,False,False,No Sidewalk,83,357,78,102,37,143,True,13838_315_A.jpg
13839,45,A,True,False,Present Curb Ramp,103,442,98,82,122,58,True,13839_45_A.jpg
13839,45,A,False,False,Surface Problem,145,437,140,40,117,63,True,13839_45_A.jpg
13839,135,A,True,False,Present Curb Ramp,56,421,51,129,101,79,True,13839_135_A.jpg
13839,135,A,False,False,Surface Problem,21,432,16,164,112,68,True,13839_135_A.jpg
13839,315,A,True,False,Present Curb Ramp,157,447,152,28,127,53,True,13839_315_A.jpg
13853,225,A,True,False,Present Curb Ramp,68,472,63,117,152,28,True,13853_225_A.jpg
13991,135,A,True,False,Present Curb Ramp,122,408,117,63,88,92,True,13991_135_A.jpg
13991,315,A,False,False,Surface Problem,26,429,21,159,109,71,True,13991_315_A.jpg
14391,135,A,False,False,No Sidewalk,27,494,22,158,174,6,True,14391_135_A.jpg
14455,45,A,False,False,No Sidewalk,53,449,48,132,129,51,True,14455_45_A.jpg
14455,135,A,False,False,No Sidewalk,42,489,37,143,169,11,True,14455_135_A.jpg
14455,225,A,False,False,No Sidewalk,46,446,41,139,126,54,True,14455_225_A.jpg
14455,315,A,False,False,No Sidewalk,18,488,13,167,168,12,True,14455_315_A.jpg
14541,225,A,True,False,Present Curb Ramp,95,396,90,90,76,104,True,14541_225_A.jpg
15188,225,A,False,False,Surface Problem,136,475,131,49,155,25,True,15188_225_A.jpg
15619,315,A,False,False,Surface Problem,158,392,153,27,72,108,True,15619_315_A.jpg
15619,315,A,False,False,Surface Problem,144,352,139,41,32,148,True,15619_315_A.jpg
15629,45,A,True,False,Present Curb Ramp,181,371,176,4,51,129,False,15629_45_A.jpg
15629,315,A,True,False,Present Curb Ramp,16,484,11,169,164,16,True,15629_315_A.jpg
15629,315,A,False,False,No Sidewalk,175,341,170,10,21,159,True,15629_315_A.jpg
15629,315,A,False,False,No Sidewalk,128,328,123,57,8,172,True,15629_315_A.jpg
15685,45,A,False,False,No Sidewalk,180,383,175,5,63,117,False,15685_45_A.jpg
15685,45,A,False,False,No Sidewalk,13,351,8,172,31,149,True,15685_45_A.jpg
15685,135,A,False,False,No Sidewalk,40,443,35,145,123,57,True,15685_135_A.jpg
15685,225,A,False,False,No Sidewalk,132,331,127,53,11,169,True,15685_225_A.jpg
15685,315,A,False,False,No Sidewalk,24,354,19,161,34,146,True,15685_315_A.jpg
15829,225,A,True,False,Present Curb Ramp,12,421,7,173,101,79,True,15829_225_A.jpg
16614,225,A,True,False,Present Curb Ramp,19,387,14,166,67,113,True,16614_225_A.jpg
16824,45,A,True,False,Present Curb Ramp,21,493,16,164,173,7,True,16824_45_A.jpg
16824,315,A,True,False,Present Curb Ramp,8,488,3,177,168,12,True,16824_315_A.jpg
16829,225,A,True,False,Present Curb Ramp,77,381,72,108,61,119,True,16829_225_A.jpg
17002,45,A,True,False,Present Curb Ramp,155,405,150,30,85,95,True,17002_45_A.jpg
17180,225,A,True,False,Present Curb Ramp,44,396,39,141,76,104,True,17180_225_A.jpg
17966,225,A,False,False,Obstacle,114,398,109,71,78,102,True,17966_225_A.jpg
17966,315,A,True,False,Present Curb Ramp,107,424,102,78,104,76,True,17966_315_A.jpg
17966,315,A,False,False,Surface Problem,176,409,171,9,89,91,False,17966_315_A.jpg
18396,135,A,True,False,Present Curb Ramp,17,428,12,168,108,72,True,18396_135_A.jpg
18414,135,A,False,False,No Sidewalk,57,344,52,128,24,156,True,18414_135_A.jpg
18432,225,A,True,False,Present Curb Ramp,115,394,110,70,74,106,True,18432_225_A.jpg
18432,225,A,True,False,Present Curb Ramp,27,404,22,158,84,96,True,18432_225_A.jpg
18514,45,A,False,False,No Sidewalk,58,459,53,127,139,41,True,18514_45_A.jpg
18514,135,A,False,False,No Sidewalk,34,421,29,151,101,79,True,18514_135_A.jpg
18514,135,A,False,False,No Sidewalk,178,367,173,7,47,133,False,18514_135_A.jpg
18514,225,A,False,False,No Sidewalk,34,480,29,151,160,20,True,18514_225_A.jpg
18514,315,A,False,False,No Sidewalk,27,482,22,158,162,18,True,18514_315_A.jpg
18920,45,A,False,False,No Sidewalk,156,374,151,29,54,126,True,18920_45_A.jpg
18920,225,A,True,False,Present Curb Ramp,125,385,120,60,65,115,True,18920_225_A.jpg
18920,315,A,True,False,Present Curb Ramp,132,353,127,53,33,147,True,18920_315_A.jpg
18967,45,A,False,False,No Sidewalk,32,400,27,153,80,100,True,18967_45_A.jpg
18967,135,A,False,False,No Sidewalk,42,380,37,143,60,120,True,18967_135_A.jpg
18967,225,A,False,False,No Sidewalk,39,423,34,146,103,77,True,18967_225_A.jpg
680,45,B,True,False,Present Curb Ramp,108,389,13,167,69,111,True,680_45_B.jpg
680,45,B,True,False,Present Curb Ramp,160,389,65,115,69,111,True,680_45_B.jpg
680,135,B,True,False,Present Curb Ramp,245,413,150,30,93,87,True,680_135_B.jpg
680,135,B,False,False,Obstacle,266,392,171,9,72,108,False,680_135_B.jpg
680,225,B,False,False,Surface Problem,179,411,84,96,91,89,True,680_225_B.jpg
1205,45,B,True,False,Present Curb Ramp,173,352,78,102,32,148,True,1205_45_B.jpg
1205,135,B,True,False,Present Curb Ramp,184,367,89,91,47,133,True,1205_135_B.jpg
1205,135,B,False,False,Obstacle,118,370,23,157,50,130,True,1205_135_B.jpg
1908,45,B,True,False,Present Curb Ramp,162,436,67,113,116,64,True,1908_45_B.jpg
1908,315,B,True,False,Present Curb Ramp,193,353,98,82,33,147,True,1908_315_B.jpg
1908,315,B,False,False,Obstacle,215,346,120,60,26,154,True,1908_315_B.jpg
3613,315,B,False,False,Obstacle,191,381,96,84,61,119,True,3613_315_B.jpg
3914,225,B,False,False,Surface Problem,107,472,12,168,152,28,True,3914_225_B.jpg
4684,225,B,False,False,Surface Problem,155,447,60,120,127,53,True,4684_225_B.jpg
4684,225,B,False,False,Surface Problem,212,431,117,63,111,69,True,4684_225_B.jpg
4684,225,B,False,False,Surface Problem,273,414,178,2,94,86,False,4684_225_B.jpg
4684,315,B,False,False,Surface Problem,201,378,106,74,58,122,True,4684_315_B.jpg
5479,45,B,False,False,Surface Problem,215,377,120,60,57,123,True,5479_45_B.jpg
5479,45,B,False,False,Surface Problem,134,389,39,141,69,111,True,5479_45_B.jpg
5588,135,B,False,True,Missing Curb Ramp,156,438,61,119,118,62,True,5588_135_B.jpg
5588,225,B,True,False,Present Curb Ramp,253,427,158,22,107,73,True,5588_225_B.jpg
6500,45,B,True,False,Present Curb Ramp,195,410,100,80,90,90,True,6500_45_B.jpg
6500,225,B,True,False,Present Curb Ramp,192,365,97,83,45,135,True,6500_225_B.jpg
6500,225,B,True,False,Present Curb Ramp,131,365,36,144,45,135,True,6500_225_B.jpg
6500,315,B,True,False,Present Curb Ramp,173,351,78,102,31,149,True,6500_315_B.jpg
7136,45,B,True,False,Present Curb Ramp,115,469,20,160,149,31,True,7136_45_B.jpg
7136,315,B,True,False,Present Curb Ramp,268,403,173,7,83,97,False,7136_315_B.jpg
